surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,dominant_membership,membership_entropy
83,12,83:12,And none deny it except every sinful transgressor.,1.2922459e-08,0.22878432,8.495386e-06,0.7711323,1.3777823e-10,7.404415e-05,3.1444502e-12,4.4644857e-09,3,0.5386687054910859
83,13,83:13,"When Our verses are recited to him, he says, ""Legends of the former peoples.""",1.2572308e-09,0.0004913833,2.0390531e-09,0.99949664,1.0080058e-05,1.6619572e-07,7.75769e-12,4.464592e-07,3,0.004371892913643777
83,14,83:14,"No! Rather, the stain has covered their hearts of that which they were earning.",1.4671054e-11,5.24209e-13,8.3514635e-07,0.953479,4.0838643e-07,7.766808e-05,6.783584e-14,0.046439588,3,0.18872549754846119
83,15,83:15,"No! Indeed, from their Lord, that Day, they will be partitioned.",1.1758522e-11,0.0012961347,6.8987944e-08,0.99859715,2.2118878e-07,1.981728e-12,6.27606e-15,0.00010569257,3,0.010991192120047998
83,16,83:16,"Then indeed, they will [enter and] burn in Hellfire.",1.0,1.6704063e-12,3.5215694e-16,1.0530974e-06,3.014421e-17,1.4785711e-13,7.1851276e-19,4.4520002e-10,0,1.4504338026650738e-05
83,17,83:17,"Then it will be said [to them], ""This is what you used to deny.""",1.6590993e-08,3.316516e-05,2.8549923e-06,0.99993134,1.7818229e-07,1.335513e-05,7.2221083e-06,1.1570872e-05,3,0.00081715940172197
83,18,83:18,"No! Indeed, the record of the righteous is in 'illiyyun.",1.2157735e-09,0.00031933963,3.7769695e-08,0.99967194,8.8258855e-07,4.4985645e-06,8.35131e-13,4.714239e-06,3,0.0030246355113252685
83,19,83:19,And what can make you know what is 'illiyyun?,1.3754986e-09,3.354653e-11,3.2804974e-09,0.14259073,6.1486016e-12,5.5118228e-12,7.508055e-14,0.8574099,7,0.4096382467621569
83,20,83:20,It is [their destination recorded in] a register inscribed,2.0408963e-10,3.3549573e-20,3.1985664e-11,0.008294205,3.2142824e-12,5.3282396e-12,1.049067e-15,0.99170333,7,0.04800963616614453
83,21,83:21,Which is witnessed by those brought near [to Allah].,8.8922576e-07,0.95895046,1.7624409e-08,0.041049138,1.7969962e-08,1.6433521e-08,2.748156e-13,1.4771364e-09,1,0.17127788522594564
83,22,83:22,"Indeed, the righteous will be in pleasure",0.00020657478,9.456952e-07,5.825929e-06,0.9997635,9.537837e-10,1.5843335e-06,5.529821e-15,2.5164976e-05,3,0.0023602557162714166
83,23,83:23,"On adorned couches, observing.",2.0795734e-07,9.87633e-17,6.300704e-05,0.038638074,5.4483857e-09,5.32109e-12,3.2062105e-13,0.96130186,7,0.16426187306205076
83,24,83:24,You will recognize in their faces the radiance of pleasure.,4.7210165e-09,1.5139505e-15,0.004302649,0.1080346,9.186617e-13,3.3040296e-11,2.0871468e-15,0.8876626,7,0.36963002886309637
83,25,83:25,They will be given to drink [pure] wine [which was] sealed.,0.00019184795,6.6004347e-13,2.0926103e-05,0.4567797,7.8497845e-07,1.0894403e-05,6.2590495e-11,0.5429983,7,0.6914959916065448
83,26,83:26,The last of it is musk. So for this let the competitors compete.,7.059532e-10,1.8933637e-08,6.792919e-10,0.35968116,1.02661195e-08,1.0324334e-13,5.8017814e-12,0.64031625,7,0.6532365164896734
83,27,83:27,"And its mixture is of Tasneem,",1.0788037e-05,2.8281665e-12,3.3537315e-11,0.009028794,5.9659146e-11,1.7647475e-09,4.0457384e-13,0.9909621,7,0.05162194004141046
83,28,83:28,A spring from which those near [to Allah] drink.,0.000995025,6.583083e-06,1.3285099e-07,0.8660355,2.8037113e-09,2.6621263e-09,8.11174e-13,0.13296394,3,0.3997987616663429
83,29,83:29,"Indeed, those who committed crimes used to laugh at those who believed.",1.0360191e-14,3.904218e-06,7.718035e-08,0.9997178,6.1839983e-06,3.7673035e-06,1.454483e-12,0.00027053454,3,0.0026757629166105565
83,30,83:30,"And when they passed by them, they would exchange derisive glances.",6.729362e-12,2.5395767e-11,1.3764074e-08,0.9142135,2.1352886e-08,3.9570356e-09,2.9135947e-11,0.08578709,3,0.29268095479989764
83,31,83:31,"And when they returned to their people, they would return jesting.",1.4834577e-06,4.971475e-10,6.428758e-10,0.9935777,0.0015399262,1.4730142e-06,2.4865457e-11,0.004880973,3,0.04239246595849685
83,32,83:32,"And when they saw them, they would say, ""Indeed, those are truly lost.""",2.6443507e-11,2.0631947e-13,2.6817807e-07,0.7142534,1.1811182e-08,2.9248614e-13,1.471365e-11,0.28574732,3,0.5983036347315596
83,33,83:33,But they had not been sent as guardians over them.,1.2757177e-12,4.7131143e-10,2.5623306e-09,0.99581265,3.2934233e-10,4.881354e-15,5.3754757e-14,0.004187646,3,0.027108577363554914
83,34,83:34,"So Today those who believed are laughing at the disbelievers,",1.3388418e-08,0.0016161206,6.1484937e-09,0.9983839,1.092657e-06,6.855269e-09,3.9711816e-13,2.3807083e-06,3,0.012049107408543482
83,35,83:35,"On adorned couches, observing.",2.0795734e-07,9.87633e-17,6.300704e-05,0.038638074,5.4483857e-09,5.32109e-12,3.2062105e-13,0.96130186,7,0.16426187306205076
83,36,83:36,Have the disbelievers [not] been rewarded [this Day] for what they used to do?,2.1142775e-10,4.302396e-06,6.768657e-10,0.9999695,9.283019e-09,1.0149146e-08,4.1334687e-15,2.9833578e-05,3,0.0003949186819957742
84,1,84:1,When the sky has split [open],3.568422e-11,2.7190153e-17,1.17004175e-08,0.0028846532,2.8526639e-13,4.212495e-11,2.3903473e-12,0.99711263,7,0.01975387449531526
84,2,84:2,And has responded to its Lord and was obligated [to do so],1.0546717e-09,3.8474987e-08,3.4231514e-05,0.9371009,0.002771859,6.5264175e-08,9.541009e-09,0.0600895,3,0.24652028619854743
84,3,84:3,And when the earth has been extended,1.0724757e-14,2.1778412e-18,2.3529956e-09,0.004907822,1.6721505e-15,1.9709406e-11,2.2038055e-12,0.9950911,7,0.030991418798546392
84,4,84:4,And has cast out that within it and relinquished [it],1.3842834e-10,2.6822926e-14,9.302424e-06,0.038837567,1.4968471e-10,1.1616288e-13,2.2283256e-15,0.9611552,7,0.16434685959527418
84,5,84:5,And has responded to its Lord and was obligated [to do so] -,1.2003998e-09,1.0740312e-07,1.4490222e-05,0.9709874,0.0012724623,1.1060335e-08,3.620364e-09,0.02772844,3,0.13664903380895047
84,6,84:6,"O mankind, indeed you are laboring toward your Lord with [great] exertion and will meet it.",4.1613584e-09,1.1450836e-10,1.283006e-09,0.9999008,1.8732275e-07,1.1888804e-07,1.9781734e-09,9.899022e-05,3,0.001016861707958964
84,7,84:7,"Then as for he who is given his record in his right hand,",1.5157584e-16,5.7075452e-11,8.786994e-12,0.11818391,5.8538465e-12,1.4048389e-10,4.4540465e-14,0.8818171,7,0.36328999463829603
84,8,84:8,He will be judged with an easy account,3.0816247e-09,1.2777867e-06,1.0906061e-10,0.99965674,8.110661e-12,6.066598e-10,4.554024e-13,0.00033821497,3,0.0030635764673188353
84,9,84:9,And return to his people in happiness.,5.3570275e-08,1.5233367e-06,1.2165302e-08,0.99973303,2.0058941e-09,7.4407886e-08,1.6863767e-09,0.00026539707,3,0.002475106936804236
84,10,84:10,"But as for he who is given his record behind his back,",2.2706193e-16,6.9210646e-09,3.733972e-11,0.9730713,1.1587811e-09,0.0001641927,5.625554e-12,0.02676422,3,0.12489877845623817
84,11,84:11,He will cry out for destruction,1.1626698e-07,1.5321483e-06,5.7092495e-09,0.9998931,6.1382427e-12,4.6800213e-11,9.6795944e-14,0.00010229159,3,0.001069167959186337
84,12,84:12,And [enter to] burn in a Blaze.,1.0,1.4309497e-28,1.6446473e-19,5.6928674e-11,2.390636e-22,3.7544492e-21,6.159331e-19,4.2601087e-08,0,7.244805542338391e-07
84,13,84:13,"Indeed, he had [once] been among his people in happiness;",1.0060413e-08,1.2928702e-11,7.3577246e-07,0.9834979,5.5643962e-08,1.8645746e-05,1.4905338e-10,0.016485939,3,0.08425858553582008
84,14,84:14,"Indeed, he had thought he would never return [to Allah].",1.492299e-08,0.93744415,0.0005891237,0.061773144,3.30363e-09,0.00019629564,2.5888863e-10,4.1931597e-11,1,0.23860837866973644
84,15,84:15,"But yes! Indeed, his Lord was ever of him, Seeing.",2.521981e-08,1.8762332e-05,4.1703346e-10,0.9999466,3.272006e-05,1.2264845e-06,9.295584e-12,1.841073e-06,3,0.0006369805902190205
84,16,84:16,So I swear by the twilight glow,2.1188193e-06,1.8362922e-18,3.49404e-11,0.0009394653,2.2265337e-14,1.5384959e-15,1.7053406e-13,0.999062,7,0.00751350156803218
84,17,84:17,And [by] the night and what it envelops,7.72636e-11,2.9487984e-23,4.2964032e-09,0.00013015594,1.09395023e-13,5.312926e-16,3.4085625e-17,0.99987036,7,0.0012941925779326657
84,18,84:18,And [by] the moon when it becomes full,1.9325977e-11,3.7602667e-22,1.42575856e-11,6.022917e-05,1.0967235e-15,3.0386214e-16,2.9767364e-16,0.999939,7,0.0006462427822488304
84,19,84:19,[That] you will surely experience state after state.,9.336951e-12,3.2154072e-14,5.464544e-07,0.16319321,1.893174e-10,2.6609922e-07,3.5536154e-11,0.83680713,7,0.4449388519305698
84,20,84:20,"So what is [the matter] with them [that] they do not believe,",2.4465685e-10,0.00042316923,1.5764188e-05,0.9994051,1.1037334e-06,3.9299616e-07,4.670217e-09,0.0001556527,3,0.005441897478360281
84,21,84:21,"And when the Qur'an is recited to them, they do not prostrate [to Allah]?",4.5891863e-11,0.86927253,0.0031705175,0.12755935,2.862851e-09,8.5490386e-11,8.590379e-14,4.090676e-08,1,0.40269416214424064
84,22,84:22,"But those who have disbelieved deny,",3.3268964e-11,0.0048427307,5.7520203e-05,0.99508363,2.1532019e-08,1.2562266e-05,5.7290533e-11,9.05281e-08,3,0.03142256301503351
84,23,84:23,And Allah is most knowing of what they keep within themselves.,5.55544e-10,0.85717446,5.9106602e-05,0.14276925,2.1955172e-10,9.546001e-08,6.420608e-14,1.1863371e-10,1,0.41058345571336585
84,24,84:24,"So give them tidings of a painful punishment,",5.4416383e-08,1.3572099e-08,2.6309536e-07,0.9998931,3.1773573e-11,5.3091785e-08,1.3826923e-06,0.00010174209,3,0.0010668743359007913
84,25,84:25,Except for those who believe and do righteous deeds. For them is a reward uninterrupted.,5.7385765e-08,4.267459e-09,3.8205256e-10,0.99998474,1.169249e-13,2.5108184e-07,7.9867704e-13,1.3264653e-05,3,0.00016908934886293684
85,1,85:1,By the sky containing great stars,3.4223055e-11,8.882595e-22,1.0076294e-12,0.002054064,3.7540366e-12,6.3926216e-15,3.8062782e-13,0.99794215,7,0.014766147461613758
85,2,85:2,And [by] the promised Day,1.0324537e-12,9.951481e-16,1.1001939e-06,0.08406943,2.92342e-07,3.840059e-11,1.6993401e-13,0.915931,7,0.28861664410794147
85,3,85:3,"And [by] the witness and what is witnessed,",4.927671e-10,8.139983e-12,1.8537783e-07,0.25812164,1.8219933e-05,8.0257845e-10,1.0394337e-10,0.74185663,7,0.5713000040835736
85,4,85:4,Cursed were the companions of the trench,1.2455516e-06,2.2921994e-11,2.0331724e-10,0.90631735,8.3210816e-10,4.3102394e-10,6.308567e-13,0.09367823,3,0.31098724765868313
85,5,85:5,"[Containing] the fire full of fuel,",0.9999923,4.197195e-25,7.9815507e-16,1.6718239e-09,1.8735755e-17,3.9019996e-21,1.579851e-19,5.9660433e-06,0,7.949097449903623e-05
85,6,85:6,When they were sitting near it,4.782391e-09,4.885138e-21,8.7109475e-09,0.004653444,4.4417862e-11,2.8349377e-13,6.3205565e-15,0.9953492,7,0.02962987615209723
85,7,85:7,"And they, to what they were doing against the believers, were witnesses.",2.2085595e-05,0.0020126374,1.3709883e-09,0.99782413,0.00012766039,9.549617e-06,1.0107415e-09,3.1247896e-06,3,0.01620000863951483
85,8,85:8,"And they resented them not except because they believed in Allah, the Exalted in Might, the Praiseworthy,",1.8762783e-10,0.98867774,4.87272e-08,0.011300478,2.2169752e-05,7.457301e-07,2.4626042e-13,1.1545301e-12,1,0.06216588348858766
85,9,85:9,"To whom belongs the dominion of the heavens and the earth. And Allah, over all things, is Witness.",2.756615e-08,0.9606053,4.2933883e-09,0.039391425,2.747775e-08,1.1141726e-08,5.4335193e-11,1.838086e-11,1,0.16600958417222422
85,10,85:10,"Indeed, those who have tortured the believing men and believing women and then have not repented will have the punishment of Hell, and they will have the punishment of the Burning Fire.",0.008222253,0.0015797071,0.0025083343,0.5887808,6.177148e-10,0.39890608,1.337566e-15,5.8935825e-09,3,0.7431689285310656
85,11,85:11,"Indeed, those who have believed and done righteous deeds will have gardens beneath which rivers flow. That is the great attainment.",2.602727e-12,1.8383524e-11,1.9134243e-09,0.9939454,2.2439305e-12,1.5398091e-10,1.3711776e-15,0.0060507874,3,0.03694105788184801
85,12,85:12,"Indeed, the vengeance of your Lord is severe.",1.4860113e-07,4.816413e-07,9.892973e-07,0.9999543,1.816293e-08,4.3321244e-05,1.1907804e-10,4.0412338e-06,3,0.0005544934793272069
85,13,85:13,"Indeed, it is He who originates [creation] and repeats.",9.729634e-09,6.587074e-07,8.21107e-09,0.9997101,5.31487e-09,3.8785334e-08,3.0657456e-11,0.0002908508,3,0.002668657353636724
85,14,85:14,"And He is the Forgiving, the Affectionate,",7.338383e-07,1.9652366e-09,6.1229e-05,0.99636745,7.558814e-12,0.000140774,4.6257594e-12,0.0034327533,3,0.024957544396435247
85,15,85:15,"Honorable Owner of the Throne,",2.5199808e-08,2.3006242e-13,6.0920072e-05,0.9436656,3.318686e-09,6.083025e-11,1.0544267e-08,0.056272134,3,0.21723512484473523
85,16,85:16,Effecter of what He intends.,4.1304866e-09,2.1054565e-10,2.3716131e-09,0.97576994,2.4865648e-11,2.5282807e-08,4.661095e-13,0.024233755,3,0.1140844700773021
85,17,85:17,Has there reached you the story of the soldiers -,6.7657964e-16,5.624781e-12,4.568422e-17,0.03320661,1.0700153e-07,9.861766e-16,3.074661e-17,0.96679604,7,0.14571693375227696
85,18,85:18,[Those of] Pharaoh and Thamud?,2.597881e-16,1.0511716e-12,7.5045525e-09,0.0011406104,0.9988333,1.9178323e-15,1.0656177e-19,2.5201482e-05,4,0.009162004495265226
85,19,85:19,"But they who disbelieve are in [persistent] denial,",1.15040875e-08,1.6920747e-07,2.7045263e-07,0.9789016,2.3188046e-10,1.0922808e-08,6.3571514e-12,0.021101287,3,0.10229901985571105
85,20,85:20,While Allah encompasses them from behind.,4.266073e-10,0.9409912,5.8323846e-11,0.059007343,1.503125e-09,1.3628533e-10,1.7463411e-13,6.8797074e-10,1,0.22422881619757937
85,21,85:21,But this is an honored Qur'an,1.3244734e-12,0.83869267,1.5272233e-06,0.1613018,8.973271e-11,9.741582e-11,1.0538317e-08,1.5612591e-06,1,0.4418683612089654
85,22,85:22,[Inscribed] in a Preserved Slate.,1.6899001e-08,1.2843049e-22,1.4557406e-08,0.008819508,4.285039e-11,5.890204e-11,3.1374663e-11,0.9911814,7,0.05050343032131763
86,1,86:1,By the sky and the night comer -,7.989956e-09,4.222692e-20,5.6755607e-12,0.00051446655,1.667135e-11,1.3408792e-11,3.910748e-13,0.99948895,7,0.004406805753864095
86,2,86:2,And what can make you know what is the night comer?,7.9630846e-10,2.4038128e-15,6.1595335e-07,0.04152667,9.085491e-18,2.7071343e-17,1.3014775e-15,0.95847493,7,0.17277329452122658
86,3,86:3,It is the piercing star -,8.6310244e-11,3.1624848e-18,7.128328e-08,0.0009595747,1.8415047e-10,4.566878e-14,6.652979e-16,0.9990391,7,0.0076297081919141614
86,4,86:4,There is no soul but that it has over it a protector.,1.8625722e-10,3.550851e-11,4.487453e-08,0.8825979,1.28355295e-11,6.869781e-14,1.5086826e-13,0.117405646,3,0.36172149344475235
86,5,86:5,So let man observe from what he was created.,1.6628851e-12,4.092219e-09,4.600363e-06,0.9990011,1.147311e-07,2.946632e-13,5.850473e-13,0.0009927351,3,0.007921673231834354
86,6,86:6,"He was created from a fluid, ejected,",2.147191e-07,4.6685177e-12,1.1399855e-08,0.97474307,1.8127906e-08,3.734517e-09,3.28994e-13,0.025253966,3,0.11784274269916492
86,7,86:7,Emerging from between the backbone and the ribs.,3.9005268e-13,4.8890746e-20,2.7193024e-12,0.00025964307,2.952328e-11,2.2825789e-15,1.0370313e-14,0.9997406,7,0.002403032485348751
86,8,86:8,"Indeed, Allah, to return him [to life], is Able.",3.415318e-09,0.06371022,6.7434e-10,0.9356935,4.1474757e-09,0.0005915378,1.8011534e-10,1.5958462e-06,3,0.242031646126499
86,9,86:9,"The Day when secrets will be put on trial,",2.5781782e-14,8.309527e-12,2.3999925e-07,0.998841,1.0432824e-11,7.984794e-12,1.8250762e-11,0.0011623353,3,0.009016275991344557
86,10,86:10,Then man will have no power or any helper.,8.834894e-11,3.8991366e-09,4.997977e-12,0.36439884,2.7514314e-11,1.2205135e-16,1.9112403e-12,0.63560474,7,0.6559053331381539
86,11,86:11,By the sky which returns [rain],1.4460361e-11,4.693294e-23,4.0315074e-11,0.00023355543,2.5923401e-14,4.085584e-12,5.577993e-17,0.9997635,7,0.0021894965695145024
86,12,86:12,"And [by] the earth which cracks open,",5.19238e-11,1.849402e-19,8.111915e-08,0.007955977,2.054974e-10,4.2156825e-09,9.400916e-14,0.9920439,7,0.04638361905977767
86,13,86:13,"Indeed, the Qur'an is a decisive statement,",2.6440683e-11,0.92255145,1.073528e-06,0.077448376,2.8237737e-08,2.1862807e-11,2.8703498e-11,1.4901309e-09,1,0.27250818772711716
86,14,86:14,And it is not amusement.,2.4522706e-08,1.2403809e-10,4.2651524e-07,0.80754185,1.3569201e-08,1.3237014e-11,1.2622851e-11,0.19245736,3,0.48977416755674275
86,15,86:15,"Indeed, they are planning a plan,",1.8210329e-14,3.4489028e-15,2.4605599e-11,0.054752614,1.3027163e-12,1.5988865e-14,1.6071769e-16,0.9452509,7,0.21227473710087558
86,16,86:16,But I am planning a plan.,6.7407634e-14,5.935102e-14,1.0047976e-10,0.052836165,3.097624e-13,2.503307e-10,5.5684484e-09,0.9471638,7,0.20678308855015015
86,17,86:17,So allow time for the disbelievers. Leave them awhile.,1.390927e-09,0.0015947106,3.779e-09,0.9983839,3.6583474e-09,5.5507005e-08,1.3539288e-12,1.8010001e-05,3,0.012084297178437505
87,1,87:1,"Exalt the name of your Lord, the Most High,",4.759029e-07,5.9239916e-08,2.122004e-08,0.9982316,1.71402e-07,3.2395017e-06,0.0017623445,2.2330587e-06,3,0.013023030209118772
87,2,87:2,Who created and proportioned,4.4971194e-15,1.0577134e-17,1.1030372e-09,0.0026953446,4.050101e-09,2.618947e-15,8.485433e-16,0.9973029,7,0.01863984740271676
87,3,87:3,And who destined and [then] guided,1.1301663e-06,2.7721957e-12,2.2668476e-07,0.9351368,2.4325398e-06,2.0047116e-06,1.9716153e-13,0.06485586,3,0.24020817052937565
87,4,87:4,And who brings out the pasture,2.330759e-10,1.4271989e-21,2.8823413e-12,0.00026332168,2.3333977e-13,1.615033e-14,6.225055e-16,0.99973303,7,0.0024372715270975245
87,5,87:5,And [then] makes it black stubble.,3.4682583e-07,2.1427216e-16,1.857763e-08,0.00021143968,5.822611e-16,1.5450713e-15,1.6839248e-12,0.99978644,7,0.0020081421155795235
87,6,87:6,"We will make you recite, [O Muhammad], and you will not forget,",8.372974e-12,0.9942109,3.689392e-08,0.0057895817,7.6453226e-11,6.609727e-07,1.381867e-10,7.557974e-13,1,0.03560851420253811
87,7,87:7,"Except what Allah should will. Indeed, He knows what is declared and what is hidden.",3.615802e-13,0.9229456,5.526451e-06,0.07705115,1.0231201e-09,1.9987296e-09,4.1558925e-13,3.049799e-12,1,0.2715774404679575
87,8,87:8,And We will ease you toward ease.,6.1092033e-13,4.08761e-12,6.6883863e-13,0.026830666,2.0137211e-10,1.6433037e-06,4.531274e-12,0.9731678,7,0.12356984466327425
87,9,87:9,"So remind, if the reminder should benefit;",2.645063e-14,9.891701e-12,1.6447484e-11,0.10500192,2.0166294e-15,3.4509591e-13,9.507646e-11,0.89500016,7,0.33593448125460845
87,10,87:10,He who fears [Allah] will be reminded.,1.4347344e-10,0.97547215,1.2193684e-09,0.024528207,3.247959e-10,3.3862477e-08,3.9708395e-10,1.4832283e-10,1,0.11517409240386488
87,11,87:11,But the wretched one will avoid it -,6.541656e-05,1.9937056e-07,6.403066e-08,0.9999084,1.995523e-08,1.9444121e-06,9.817654e-10,2.4159965e-05,3,0.0010088002431173342
87,12,87:12,"[He] who will [enter and] burn in the greatest Fire,",0.9999962,7.05069e-14,8.045965e-15,2.4571798e-06,5.2203555e-14,1.252914e-14,4.5964256e-17,8.627609e-09,0,3.5713181801334175e-05
87,13,87:13,Neither dying therein nor living.,1.9248872e-11,4.831503e-14,2.0221377e-07,0.8065013,2.008027e-12,8.195881e-12,1.921787e-15,0.19350123,3,0.49126125433126083
87,14,87:14,He has certainly succeeded who purifies himself,1.3077464e-10,2.0347107e-08,4.455469e-09,0.81340986,2.6554096e-11,2.9963438e-08,6.8304276e-14,0.18658733,3,0.4812397430997562
87,15,87:15,And mentions the name of his Lord and prays.,7.3991724e-10,1.8423878e-05,6.719885e-08,0.9999695,2.1744702e-11,1.10733865e-07,1.7047327e-09,1.2294502e-05,3,0.00037331161968046724
87,16,87:16,"But you prefer the worldly life,",2.8884891e-08,5.4927046e-11,6.669574e-08,0.7695454,2.9660097e-11,4.093915e-12,8.24362e-08,0.23045206,3,0.5398268366472403
87,17,87:17,While the Hereafter is better and more enduring.,2.1861924e-08,2.6685143e-07,5.970266e-10,0.99949664,5.0057286e-10,6.7354816e-10,6.164155e-10,0.00050129293,3,0.004316694122417961
87,18,87:18,"Indeed, this is in the former scriptures,",2.3039938e-08,0.0001552092,4.692513e-05,0.9995576,0.00019321845,8.199336e-08,5.4307548e-14,4.658981e-05,3,0.004390067562430697
87,19,87:19,The scriptures of Abraham and Moses.,1.9279965e-10,2.659432e-05,1.0107431e-06,0.18805219,0.8119033,2.991531e-11,1.7155847e-13,1.9803218e-05,4,0.48393008818753624
88,1,88:1,Has there reached you the report of the Overwhelming [event]?,5.531093e-13,3.5113577e-18,1.0226654e-13,0.0008800583,9.86054e-13,2.1834363e-21,5.413759e-19,0.9991231,7,0.007068188828186817
88,2,88:2,"[Some] faces, that Day, will be humbled,",3.2004215e-11,2.8862393e-10,2.0086396e-05,0.94336325,9.49824e-07,1.3990551e-06,2.1659526e-10,0.056613185,3,0.21781652555483305
88,3,88:3,Working [hard] and exhausted.,4.5714194e-10,5.2795788e-20,2.313405e-11,0.00034444124,1.5324241e-12,4.819906e-14,5.814917e-13,0.99965674,7,0.0030896469826700644
88,4,88:4,They will [enter to] burn in an intensely hot Fire.,1.0,1.341496e-22,6.712834e-17,6.086025e-09,5.9326175e-20,1.9534269e-17,5.51702e-19,4.1364487e-08,0,8.185002913217581e-07
88,5,88:5,They will be given drink from a boiling spring.,0.48117262,9.792886e-19,1.5933437e-09,0.038827494,1.055318e-12,1.4926767e-13,3.0994103e-12,0.47999927,0,0.8304332813411259
88,6,88:6,"For them there will be no food except from a poisonous, thorny plant",7.1430506e-09,2.26547e-17,2.1715146e-15,0.0042751296,4.3556186e-14,1.0526175e-17,9.8326496e-17,0.9957214,7,0.027590147375803096
88,7,88:7,Which neither nourishes nor avails against hunger.,2.4270816e-05,2.7910554e-09,4.8231207e-08,0.86277765,5.4798964e-11,2.0693046e-12,1.2831111e-13,0.13720141,3,0.40012715305672464
88,8,88:8,"[Other] faces, that Day, will show pleasure.",1.2614667e-11,5.578704e-14,0.08942522,0.3495391,1.1171128e-09,2.1403216e-07,3.2875204e-12,0.56103903,7,0.9075826080099345
88,9,88:9,With their effort [they are] satisfied,3.6617345e-12,2.4931622e-14,8.481519e-08,0.06471054,8.2727203e-10,2.6065676e-08,1.3162635e-12,0.9352867,7,0.2397410976082307
88,10,88:10,"In an elevated garden,",3.660949e-14,6.752251e-26,4.524617e-15,2.5948944e-05,1.5363227e-19,3.8802852e-20,3.1067093e-15,0.99997705,7,0.0002969524447348612
88,11,88:11,Wherein they will hear no unsuitable speech.,3.2018033e-10,3.7536434e-08,6.508324e-06,0.8274115,2.3188474e-11,3.2887248e-12,2.878931e-07,0.1725835,3,0.46004591349345836
88,12,88:12,Within it is a flowing spring.,4.0760202e-07,7.824735e-21,1.1192199e-09,0.00040243156,5.80583e-13,4.8589165e-13,1.8943116e-14,0.99959576,7,0.0035563812854914447
88,13,88:13,Within it are couches raised high,2.0421776e-06,2.3687748e-16,3.6241138e-06,0.011325422,4.283256e-12,2.5860436e-10,1.0511291e-09,0.98866636,7,0.062087238317461435
88,14,88:14,And cups put in place,6.324938e-10,7.818282e-23,1.6863139e-07,0.00087936694,1.0112678e-13,1.227362e-10,1.1893134e-11,0.9991231,7,0.007066662290467968
88,15,88:15,And cushions lined up,3.6981684e-09,5.3926473e-21,9.847821e-08,0.0003797492,2.1313109e-14,2.3414504e-12,1.7015717e-13,0.9996186,7,0.003373902600918956
88,16,88:16,And carpets spread around.,1.3361625e-09,9.583212e-24,1.431373e-09,0.00021908723,6.0451013e-14,5.898274e-12,8.566491e-14,0.99977875,7,0.0020673225658041803
88,17,88:17,Then do they not look at the camels - how they are created?,1.544081e-08,0.0010025079,6.39377e-07,0.9989248,6.377553e-05,5.5896347e-13,3.0238366e-13,1.0282556e-05,3,0.008740771402555135
88,18,88:18,And at the sky - how it is raised?,3.9075863e-13,4.9417413e-14,1.5325309e-10,0.02146795,5.0004068e-09,1.7368823e-11,9.276001e-11,0.9785357,7,0.10369493057985951
88,19,88:19,And at the mountains - how they are erected?,4.36806e-16,6.4202114e-23,4.0041128e-14,7.936327e-05,4.1832184e-13,4.194281e-18,5.501855e-16,0.99992365,7,0.0008256571356728686
88,20,88:20,And at the earth - how it is spread out?,1.0353193e-15,1.5334203e-17,4.4501982e-11,0.00021605456,3.3166907e-14,7.947686e-13,1.3770335e-14,0.99978644,7,0.0020370378779306893
88,21,88:21,"So remind, [O Muhammad]; you are only a reminder.",8.366908e-12,0.94211894,8.461483e-08,0.05788282,1.6471718e-11,1.9948447e-09,1.5694038e-06,4.4787266e-10,1,0.22112258753265665
88,22,88:22,You are not over them a controller.,5.875573e-11,6.047697e-10,1.6556638e-11,0.056128494,4.426379e-10,3.739278e-09,3.0594633e-09,0.9438744,7,0.21617670703108163
88,23,88:23,"However, he who turns away and disbelieves -",1.6621781e-08,0.0072800685,1.5359923e-07,0.9927025,4.2805017e-09,1.566946e-05,4.360899e-09,2.2168378e-07,3,0.043287432683508764
88,24,88:24,Then Allah will punish him with the greatest punishment.,6.228168e-08,0.9823581,1.92318e-08,0.017535808,3.7208426e-14,0.00010456089,2.062358e-08,2.9441923e-14,1,0.08935169764967707
88,25,88:25,"Indeed, to Us is their return.",1.4075115e-08,1.6421708e-12,1.2594665e-11,0.96160257,5.0877397e-10,9.712099e-08,4.583808e-14,0.03839769,3,0.16281963598626076
88,26,88:26,"Then indeed, upon Us is their account.",1.5615194e-08,6.202778e-07,6.072392e-08,0.99987036,9.989555e-08,2.4675981e-05,3.444098e-11,0.00010242591,3,0.0013441248469428725
89,1,89:1,By the dawn,8.588993e-09,4.9757155e-21,1.922239e-10,0.004583047,7.449968e-14,1.3552665e-13,2.8857616e-13,0.9954177,7,0.0292534351336034
89,2,89:2,And [by] ten nights,8.3101956e-11,5.573576e-22,1.3057938e-08,0.0002743947,3.2502933e-15,7.863265e-16,2.7404508e-13,0.99972534,7,0.002525154839259254
89,3,89:3,And [by] the even [number] and the odd,2.63958e-14,3.8922888e-15,8.7257504e-08,0.0036421227,4.7648885e-10,2.3506069e-11,4.0689455e-10,0.99635977,7,0.024086244755312857
89,4,89:4,"And [by] the night when it passes,",1.0018682e-13,2.0130943e-22,6.626304e-10,0.00033912965,7.585173e-15,7.410757e-17,2.292235e-18,0.9996644,7,0.0030448821799623697
