surah,verse,verse_id,translation,topic_probability_00,topic_probability_01,dominant_topic,membership_entropy
69,17,69:17,"And the angels are at its edges. And there will bear the Throne of your Lord above them, that Day, eight [of them].",0.67945975,0.32054025,0,0.6272760118408423
69,18,69:18,"That Day, you will be exhibited [for judgement]; not hidden among you is anything concealed.",0.6565848,0.34341523,0,0.6432748162730242
69,19,69:19,"So as for he who is given his record in his right hand, he will say, ""Here, read my record!",0.7177505,0.28224948,0,0.5950653557550059
69,20,69:20,"Indeed, I was certain that I would be meeting my account.""",0.6837638,0.31623617,0,0.6239997860528654
69,21,69:21,So he will be in a pleasant life -,0.7426052,0.2573948,0,0.5703142735944349
69,22,69:22,"In an elevated garden,",0.0,0.0,0,5.526204223185709e-11
69,23,69:23,Its [fruit] to be picked hanging near.,0.59323484,0.4067652,0,0.6756595283946063
69,24,69:24,"[They will be told], ""Eat and drink in satisfaction for what you put forth in the days past.""",0.6265756,0.37342444,0,0.660753087447719
69,25,69:25,"But as for he who is given his record in his left hand, he will say, ""Oh, I wish I had not been given my record",0.60835236,0.39164764,0,0.669479392284604
69,26,69:26,And had not known what is my account.,0.7887921,0.21120787,0,0.5155526584452409
69,27,69:27,I wish my death had been the decisive one.,0.74611956,0.2538805,0,0.5665582501643674
69,28,69:28,My wealth has not availed me.,0.5644815,0.43551853,0,0.6848082435046747
69,29,69:29,"Gone from me is my authority.""",0.65936714,0.34063292,0,0.6414543599951941
69,30,69:30,"[Allah will say], ""Seize him and shackle him.",0.5854988,0.41450122,0,0.6784549883750943
69,31,69:31,Then into Hellfire drive him.,0.7988003,0.2011997,0,0.5020610751608915
69,32,69:32,"Then into a chain whose length is seventy cubits insert him.""",0.8152071,0.18479286,0,0.4785838566910916
69,33,69:33,"Indeed, he did not used to believe in Allah, the Most Great,",0.6782473,0.32175264,0,0.628183549661615
69,34,69:34,Nor did he encourage the feeding of the poor.,0.5420192,0.45798087,0,0.6896117748120376
69,35,69:35,So there is not for him here this Day any devoted friend,0.67060745,0.32939255,0,0.6337476156737492
69,36,69:36,Nor any food except from the discharge of wounds;,0.5179532,0.48204675,0,0.6925024140216596
69,37,69:37,None will eat it except the sinners.,0.57084846,0.42915154,0,0.6830743039384195
69,38,69:38,So I swear by what you see,0.6098279,0.39017215,0,0.6688250159622677
69,39,69:39,And what you do not see,0.5611015,0.4388985,0,0.685661698674844
69,40,69:40,"[That] indeed, the Qur'an is the word of a noble Messenger.",0.703282,0.296718,0,0.6080577713389481
69,41,69:41,And it is not the word of a poet; little do you believe.,0.72375625,0.27624375,0,0.5893705899265536
69,42,69:42,Nor the word of a soothsayer; little do you remember.,0.7242794,0.27572066,0,0.5888660394978065
69,43,69:43,[It is] a revelation from the Lord of the worlds.,0.6468826,0.35311744,0,0.6493551073512625
69,44,69:44,"And if Muhammad had made up about Us some [false] sayings,",0.7013423,0.29865772,0,0.6097226936222266
69,45,69:45,We would have seized him by the right hand;,0.6293897,0.37061027,0,0.6592796923315665
69,46,69:46,Then We would have cut from him the aorta.,0.41638026,0.5836197,1,0.6790967418867628
69,47,69:47,And there is no one of you who could prevent [Us] from him.,0.6262282,0.3737718,0,0.6609326157676589
69,48,69:48,"And indeed, the Qur'an is a reminder for the righteous.",0.7474985,0.2525015,0,0.565066660159932
69,49,69:49,"And indeed, We know that among you are deniers.",0.7176134,0.28238657,0,0.5951932603091166
69,50,69:50,"And indeed, it will be [a cause of] regret upon the disbelievers.",0.70378166,0.29621837,0,0.6076259799743984
69,51,69:51,"And indeed, it is the truth of certainty.",0.7240795,0.27592042,0,0.5890589713069923
69,52,69:52,"So exalt the name of your Lord, the Most Great.",0.5759057,0.42409438,0,0.6815791517283625
70,1,70:1,A supplicant asked for a punishment bound to happen,0.6114128,0.38858715,0,0.6681119183845705
70,2,70:2,To the disbelievers; of it there is no preventer.,0.6738849,0.32611507,0,0.6313931881667365
70,3,70:3,"[It is] from Allah, owner of the ways of ascent.",0.65602714,0.34397292,0,0.6436355554227935
70,4,70:4,The angels and the Spirit will ascend to Him during a Day the extent of which is fifty thousand years.,0.64085364,0.35914636,0,0.6529254570352669
70,5,70:5,So be patient with gracious patience.,0.5744354,0.42556462,0,0.6820246161591296
70,6,70:6,"Indeed, they see it [as] distant,",1.0,0.0,0,2.7631021115928546e-11
70,7,70:7,But We see it [as] near.,1.0,0.0,0,2.7631021115928546e-11
70,8,70:8,"On the Day the sky will be like murky oil,",0.81450504,0.18549499,0,0.47962428931073464
70,9,70:9,"And the mountains will be like wool,",0.8143399,0.18566014,0,0.4798685584107947
70,10,70:10,"And no friend will ask [anything of] a friend,",0.42502168,0.5749783,1,0.6818611739863059
70,11,70:11,They will be shown each other. The criminal will wish that he could be ransomed from the punishment of that Day by his children,0.63618046,0.36381963,0,0.6555842105309745
70,12,70:12,And his wife and his brother,0.6193505,0.3806495,0,0.6643811964954477
70,13,70:13,And his nearest kindred who shelter him,0.6661311,0.33386892,0,0.6368847639906758
70,14,70:14,And whoever is on earth entirely [so] then it could save him.,0.9154382,0.08456182,0,0.2897719314396392
70,15,70:15,"No! Indeed, it is the Flame [of Hell],",0.8851883,0.114811696,0,0.3564586003641289
70,16,70:16,A remover of exteriors.,0.0,0.0,0,5.526204223185709e-11
70,17,70:17,It invites he who turned his back [on truth] and went away [from obedience],0.64498407,0.35501593,0,0.650496523249988
70,18,70:18,And collected [wealth] and hoarded.,0.5785059,0.42149413,0,0.6807696837746458
70,19,70:19,"Indeed, mankind was created anxious:",1.0,0.0,0,2.7631021115928546e-11
70,20,70:20,"When evil touches him, impatient,",0.5859767,0.41402328,0,0.6782894567841318
70,21,70:21,"And when good touches him, withholding [of it],",0.4158373,0.5841627,1,0.6789127877497791
70,22,70:22,Except the observers of prayer -,0.64257956,0.35742047,0,0.6519195563835756
70,23,70:23,Those who are constant in their prayer,0.73802084,0.2619791,0,0.5751168759826206
70,24,70:24,And those within whose wealth is a known right,0.627591,0.37240905,0,0.6602253460319136
70,25,70:25,For the petitioner and the deprived -,0.55115116,0.4488488,0,0.6879051387710031
70,26,70:26,And those who believe in the Day of Recompense,0.6731306,0.32686946,0,0.6319394162145653
70,27,70:27,And those who are fearful of the punishment of their Lord -,0.68430746,0.31569257,0,0.6235798873199292
70,28,70:28,"Indeed, the punishment of their Lord is not that from which one is safe -",0.6596279,0.3403721,0,0.6412819716593697
70,29,70:29,And those who guard their private parts,0.6466921,0.35330784,0,0.6494703440268164
70,30,70:30,"Except from their wives or those their right hands possess, for indeed, they are not to be blamed -",0.6524448,0.3475552,0,0.645920072395817
70,31,70:31,"But whoever seeks beyond that, then they are the transgressors -",0.7371938,0.26280618,0,0.5759716734146376
70,32,70:32,And those who are to their trusts and promises attentive,0.658671,0.341329,0,0.6419130510242947
70,33,70:33,And those who are in their testimonies upright,0.7323071,0.26769298,0,0.5809506621060154
70,34,70:34,And those who [carefully] maintain their prayer:,0.6556083,0.34439173,0,0.6439055855411404
70,35,70:35,"They will be in gardens, honored.",0.6761112,0.32388878,0,0.6297660345532821
70,36,70:36,"So what is [the matter] with those who disbelieve, hastening [from] before you, [O Muhammad],",0.66145176,0.33854827,0,0.6400678390386496
70,37,70:37,[To sit] on [your] right and [your] left in separate groups?,0.6978102,0.3021899,0,0.6127083477983981
70,38,70:38,Does every person among them aspire to enter a garden of pleasure?,0.7168992,0.28310078,0,0.59585809577245
70,39,70:39,"No! Indeed, We have created them from that which they know.",0.77773076,0.22226924,0,0.5297650910881531
70,40,70:40,So I swear by the Lord of [all] risings and settings that indeed We are able,0.58794665,0.41205338,0,0.6775971800222874
70,41,70:41,To replace them with better than them; and We are not to be outdone.,0.78351843,0.21648154,0,0.5224185728396533
70,42,70:42,So leave them to converse vainly and amuse themselves until they meet their Day which they are promised -,0.800214,0.19978596,0,0.5001055963767285
70,43,70:43,"The Day they will emerge from the graves rapidly as if they were, toward an erected idol, hastening.",0.8415866,0.15841345,0,0.43702959926934054
70,44,70:44,"Their eyes humbled, humiliation will cover them. That is the Day which they had been promised.",0.69103247,0.30896753,0,0.6182720725050503
71,1,71:1,"Indeed, We sent Noah to his people, [saying], ""Warn your people before there comes to them a painful punishment.""",0.71040565,0.28959435,0,0.6017880723666905
71,2,71:2,"He said, ""O my people, indeed I am to you a clear warner,",0.6820637,0.31793627,0,0.625304098129078
71,3,71:3,"[Saying], 'Worship Allah, fear Him and obey me.",0.60893357,0.3910664,0,0.6692227272776677
71,4,71:4,"Allah will forgive you of your sins and delay you for a specified term. Indeed, the time [set by] Allah, when it comes, will not be delayed, if you only knew.' """,0.631761,0.36823905,0,0.6580117827242609
71,5,71:5,"He said, ""My Lord, indeed I invited my people [to truth] night and day.",0.5870123,0.41298774,0,0.6779275288718247
71,6,71:6,But my invitation increased them not except in flight.,0.50732726,0.49267268,0,0.6930398166894214
71,7,71:7,"And indeed, every time I invited them that You may forgive them, they put their fingers in their ears, covered themselves with their garments, persisted, and were arrogant with [great] arrogance.",0.69080627,0.3091937,0,0.6184540270479446
71,8,71:8,Then I invited them publicly.,0.5892604,0.41073963,0,0.6771266020387892
71,9,71:9,Then I announced to them and [also] confided to them secretly,0.68250906,0.31749094,0,0.624963709697357
71,10,71:10,"And said, 'Ask forgiveness of your Lord. Indeed, He is ever a Perpetual Forgiver.",0.58221364,0.4177863,0,0.6795674408141448
71,11,71:11,He will send [rain from] the sky upon you in [continuing] showers,0.6532558,0.34674418,0,0.6454078275269616
71,12,71:12,And give you increase in wealth and children and provide for you gardens and provide for you rivers.,0.49550244,0.5044975,1,0.6931067333724253
71,13,71:13,What is [the matter] with you that you do not attribute to Allah [due] grandeur,0.6044356,0.39556438,0,0.6711721365557244
71,14,71:14,While He has created you in stages?,0.72226495,0.27773505,0,0.5908014191386604
71,15,71:15,Do you not consider how Allah has created seven heavens in layers,0.6258504,0.37414956,0,0.6611273003663557
71,16,71:16,And made the moon therein a [reflected] light and made the sun a burning lamp?,1.0,0.0,0,2.7631021115928546e-11
71,17,71:17,And Allah has caused you to grow from the earth a [progressive] growth.,0.7251464,0.27485356,0,0.5880267822027707
71,18,71:18,Then He will return you into it and extract you [another] extraction.,0.65761864,0.34238133,0,0.6426023954336623
71,19,71:19,And Allah has made for you the earth an expanse,0.66434777,0.33565223,0,0.6381094215340724
71,20,71:20,"That you may follow therein roads of passage.' """,0.66707176,0.33292818,0,0.6362330039494422
71,21,71:21,"Noah said, ""My Lord, indeed they have disobeyed me and followed him whose wealth and children will not increase him except in loss.",0.5940781,0.40592188,0,0.6753398397664604
71,22,71:22,And they conspired an immense conspiracy.,1.0,0.0,0,2.7631021115928546e-11
71,23,71:23,"And said, 'Never leave your gods and never leave Wadd or Suwa' or Yaghuth and Ya'uq and Nasr.",0.6719057,0.32809433,0,0.6328208326049831
71,24,71:24,"And already they have misled many. And, [my Lord], do not increase the wrongdoers except in error.""",0.6188915,0.38110852,0,0.6646041948675576
71,25,71:25,"Because of their sins they were drowned and put into the Fire, and they found not for themselves besides Allah [any] helpers.",0.726202,0.27379796,0,0.5869999116279127
71,26,71:26,"And Noah said, ""My Lord, do not leave upon the earth from among the disbelievers an inhabitant.",0.6697302,0.3302698,0,0.6343695490208057
71,27,71:27,"Indeed, if You leave them, they will mislead Your servants and not beget except [every] wicked one and [confirmed] disbeliever.",0.63424057,0.3657594,0,0.6566601453144014
71,28,71:28,"My Lord, forgive me and my parents and whoever enters my house a believer and the believing men and believing women. And do not increase the wrongdoers except in destruction.""",0.6131067,0.38689327,0,0.6673381047238035
72,1,72:1,"Say, [O Muhammad], ""It has been revealed to me that a group of the jinn listened and said, 'Indeed, we have heard an amazing Qur'an.",0.7439458,0.2560542,0,0.5688891528627279
72,2,72:2,"It guides to the right course, and we have believed in it. And we will never associate with our Lord anyone.",0.7413145,0.2586856,0,0.5716775478960447
72,3,72:3,And [it teaches] that exalted is the nobleness of our Lord; He has not taken a wife or a son,0.60548407,0.39451587,0,0.6707253195467942
72,4,72:4,And that our foolish one has been saying about Allah an excessive transgression.,0.7016883,0.2983117,0,0.6094270240707137
72,5,72:5,And we had thought that mankind and the jinn would never speak about Allah a lie.,0.6752978,0.32470223,0,0.6303631740411765
72,6,72:6,"And there were men from mankind who sought refuge in men from the jinn, so they [only] increased them in burden.",0.678071,0.32192898,0,0.6283149258365422
72,7,72:7,"And they had thought, as you thought, that Allah would never send anyone [as a messenger].",0.666828,0.333172,0,0.6364022951923719
72,8,72:8,And we have sought [to reach] the heaven but found it filled with powerful guards and burning flames.,0.66226506,0.33773497,0,0.639521633698479
72,9,72:9,"And we used to sit therein in positions for hearing, but whoever listens now will find a burning flame lying in wait for him.",0.77226293,0.22773702,0,0.536527504365633
72,10,72:10,And we do not know [therefore] whether evil is intended for those on earth or whether their Lord intends for them a right course.,0.6686083,0.3313917,0,0.6351598344864471
72,11,72:11,"And among us are the righteous, and among us are [others] not so; we were [of] divided ways.",0.703768,0.29623196,0,0.6076377784701389
72,12,72:12,"And we have become certain that we will never cause failure to Allah upon earth, nor can we escape Him by flight.",0.73757076,0.26242927,0,0.5755825281609989
72,13,72:13,"And when we heard the guidance, we believed in it. And whoever believes in his Lord will not fear deprivation or burden.",0.6639587,0.33604127,0,0.6383746912403996
72,14,72:14,"And among us are Muslims [in submission to Allah], and among us are the unjust. And whoever has become Muslim - those have sought out the right course.",0.68912894,0.310871,0,0.61979583733342
72,15,72:15,"But as for the unjust, they will be, for Hell, firewood.'",0.62886524,0.37113473,0,0.6595568573253063
72,16,72:16,"And [Allah revealed] that if they had remained straight on the way, We would have given them abundant provision",0.59933037,0.40066966,0,0.6732822438112368
72,17,72:17,So We might test them therein. And whoever turns away from the remembrance of his Lord He will put into arduous punishment.,0.65497726,0.3450228,0,0.6443109555547457
72,18,72:18,"And [He revealed] that the masjids are for Allah, so do not invoke with Allah anyone.",0.6487065,0.35129347,0,0.6482436923240966
72,19,72:19,"And that when the Servant of Allah stood up supplicating Him, they almost became about him a compacted mass.""",0.6532229,0.34677708,0,0.6454286645073541
72,20,72:20,"Say, [O Muhammad], ""I only invoke my Lord and do not associate with Him anyone.""",0.5739168,0.42608324,0,0.6821796369882855
72,21,72:21,"Say, ""Indeed, I do not possess for you [the power of] harm or right direction.""",0.5340851,0.46591485,0,0.6908218042089422
72,22,72:22,"Say, ""Indeed, there will never protect me from Allah anyone [if I should disobey], nor will I find in other than Him a refuge.",0.6017154,0.3982846,0,0.672310004628474
72,23,72:23,"But [I have for you] only notification from Allah, and His messages."" And whoever disobeys Allah and His Messenger - then indeed, for him is the fire of Hell; they will abide therein forever.",0.6370991,0.3629009,0,0.655069034937996
72,24,72:24,"[The disbelievers continue] until, when they see that which they are promised, then they will know who is weaker in helpers and less in number.",0.7332741,0.26672584,0,0.5799750615408142
72,25,72:25,"Say, ""I do not know if what you are promised is near or if my Lord will grant for it a [long] period.""",0.5565315,0.44346857,0,0.6867418632410461
72,26,72:26,"[He is] Knower of the unseen, and He does not disclose His [knowledge of the] unseen to anyone",0.65168077,0.34831923,0,0.6463999646783649
72,27,72:27,"Except whom He has approved of messengers, and indeed, He sends before each messenger and behind him observers",0.62808484,0.37191516,0,0.6599670999351157
72,28,72:28,That he may know that they have conveyed the messages of their Lord; and He has encompassed whatever is with them and has enumerated all things in number.,0.65587795,0.34412202,0,0.643731823329625
73,1,73:1,"O you who wraps himself [in clothing],",0.58384454,0.4161555,0,0.6790207169579976
73,2,73:2,"Arise [to pray] the night, except for a little -",0.57296133,0.42703864,0,0.6824623638354499
73,3,73:3,Half of it - or subtract from it a little,0.59991616,0.40008393,0,0.6730456390140591
73,4,73:4,"Or add to it, and recite the Qur'an with measured recitation.",0.7149667,0.28503332,0,0.5976444653552843
73,5,73:5,"Indeed, We will cast upon you a heavy word.",0.6175032,0.3824968,0,0.6652731981244584
73,6,73:6,"Indeed, the hours of the night are more effective for concurrence [of heart and tongue] and more suitable for words.",0.6031633,0.39683664,0,0.6717081976413037
73,7,73:7,"Indeed, for you by day is prolonged occupation.",0.8424442,0.15755577,0,0.43559451406302835
73,8,73:8,And remember the name of your Lord and devote yourself to Him with [complete] devotion.,0.57988167,0.4201183,0,0.6803301698011799
73,9,73:9,"[He is] the Lord of the East and the West; there is no deity except Him, so take Him as Disposer of [your] affairs.",0.619412,0.38058797,0,0.6643512459171256
73,10,73:10,And be patient over what they say and avoid them with gracious avoidance.,0.64389795,0.35610205,0,0.6511424280656739
73,11,73:11,"And leave Me with [the matter of] the deniers, those of ease [in life], and allow them respite a little.",0.5814001,0.4185998,0,0.6798360730881674
73,12,73:12,"Indeed, with Us [for them] are shackles and burning fire",0.6733373,0.3266627,0,0.6317899899627206
73,13,73:13,And food that chokes and a painful punishment -,0.5553771,0.4446229,0,0.6870013219447293
73,14,73:14,On the Day the earth and the mountains will convulse and the mountains will become a heap of sand pouring down.,0.9315594,0.068440616,0,0.24958649909836175
73,15,73:15,"Indeed, We have sent to you a Messenger as a witness upon you just as We sent to Pharaoh a messenger.",0.66158396,0.33841604,0,0.6399792518046451
73,16,73:16,"But Pharaoh disobeyed the messenger, so We seized him with a ruinous seizure.",0.6217406,0.37825945,0,0.663205594682465
73,17,73:17,"Then how can you fear, if you disbelieve, a Day that will make the children white- haired?",0.7612026,0.23879738,0,0.5496897577549811
73,18,73:18,The heaven will break apart therefrom; ever is His promise fulfilled.,0.64005244,0.35994756,0,0.6533880180065319
73,19,73:19,"Indeed, this is a reminder, so whoever wills may take to his Lord a way.",0.68213546,0.31786454,0,0.6252493151562781
73,20,73:20,"Indeed, your Lord knows, [O Muhammad], that you stand [in prayer] almost two thirds of the night or half of it or a third of it, and [so do] a group of those with you. And Allah determines [the extent of] the night and the day. He has known that you [Muslims] will not be able to do it and has turned to you in forgiveness, so recite what is easy [for you] of the Qur'an. He has known that there will be among you those who are ill and others traveling throughout the land seeking [something] of the bounty of Allah and others fighting for the cause of Allah. So recite what is easy from it and establish prayer and give zakah and loan Allah a goodly loan. And whatever good you put forward for yourselves - you will find it with Allah. It is better and greater in reward. And seek forgiveness of Allah. Indeed, Allah is Forgiving and Merciful.",0.63127744,0.3687226,0,0.658272302508615
74,1,74:1,"O you who covers himself [with a garment],",0.62441015,0.37558982,0,0.6618638059520952
74,2,74:2,Arise and warn,0.73510957,0.26489037,0,0.5781102333690648
74,3,74:3,And your Lord glorify,0.5525937,0.44740632,0,0.6876047313251858
74,4,74:4,And your clothing purify,0.6536533,0.3463467,0,0.6451557091752386
74,5,74:5,And uncleanliness avoid,0.5547716,0.4452284,0,0.6871352663588213
74,6,74:6,And do not confer favor to acquire more,0.40960777,0.59039223,1,0.676715469862714
74,7,74:7,But for your Lord be patient.,0.5402808,0.4597192,0,0.6898985658244848
74,8,74:8,"And when the trumpet is blown,",0.81018585,0.18981414,0,0.4859533586498036
74,9,74:9,That Day will be a difficult day,1.0,0.0,0,2.7631021115928546e-11
74,10,74:10,For the disbelievers - not easy.,0.64183724,0.3581628,0,0.6523537833254512
74,11,74:11,Leave Me with the one I created alone,0.5228044,0.47719562,0,0.6921067402257576
74,12,74:12,And to whom I granted extensive wealth,0.4836382,0.51636183,1,0.6926116576744499
74,13,74:13,And children present [with him],1.0,0.0,0,2.7631021115928546e-11
74,14,74:14,"And spread [everything] before him, easing [his life].",0.50178504,0.49821496,0,0.6931408078115064
74,15,74:15,Then he desires that I should add more.,0.5097789,0.49022105,0,0.6929559224926465
74,16,74:16,"No! Indeed, he has been toward Our verses obstinate.",0.63949686,0.36050314,0,0.6537071325955109
74,17,74:17,I will cover him with arduous torment.,0.5614064,0.43859363,0,0.6855866217182984
74,18,74:18,"Indeed, he thought and deliberated.",0.7217126,0.27828738,0,0.5913285510089991
74,19,74:19,So may he be destroyed [for] how he deliberated.,0.6278301,0.37216994,0,0.6601004522388766
74,20,74:20,Then may he be destroyed [for] how he deliberated.,0.61685526,0.38314468,0,0.6655826636667337
74,21,74:21,Then he considered [again];,0.6600685,0.33993152,0,0.6409900261879673
74,22,74:22,Then he frowned and scowled;,0.6071386,0.39286146,0,0.6700108423066864
74,23,74:23,Then he turned back and was arrogant,0.89363503,0.10636497,0,0.3388472828037792
74,24,74:24,"And said, ""This is not but magic imitated [from others].",0.74586356,0.25413644,0,0.5668340309429012
74,25,74:25,"This is not but the word of a human being.""",0.7038053,0.29619467,0,0.6076054948537284
74,26,74:26,I will drive him into Saqar.,0.6470631,0.35293695,0,0.6492457781916806
74,27,74:27,And what can make you know what is Saqar?,0.7351051,0.26489493,0,0.5781148255812293
74,28,74:28,"It lets nothing remain and leaves nothing [unburned],",0.72864336,0.27135664,0,0.5846035231511838
74,29,74:29,Blackening the skins.,0.0,0.0,0,5.526204223185709e-11
74,30,74:30,Over it are nineteen [angels].,0.6772212,0.3227788,0,0.6289463343930227
74,31,74:31,"And We have not made the keepers of the Fire except angels. And We have not made their number except as a trial for those who disbelieve - that those who were given the Scripture will be convinced and those who have believed will increase in faith and those who were given the Scripture and the believers will not doubt and that those in whose hearts is hypocrisy and the disbelievers will say, ""What does Allah intend by this as an example?"" Thus does Allah leave astray whom He wills and guides whom He wills. And none knows the soldiers of your Lord except Him. And mention of the Fire is not but a reminder to humanity.",0.6409426,0.35905737,0,0.6528739415371695
74,32,74:32,No! By the moon,1.0,0.0,0,2.7631021115928546e-11
74,33,74:33,And [by] the night when it departs,0.7492095,0.25079048,0,0.5632019070365698
74,34,74:34,"And [by] the morning when it brightens,",0.8952828,0.10471719,0,0.33532576672690284
74,35,74:35,"Indeed, the Fire is of the greatest [afflictions]",0.72383964,0.2761603,0,0.5892902395966282
74,36,74:36,As a warning to humanity -,0.81355894,0.18644103,0,0.4810211019774855
74,37,74:37,To whoever wills among you to proceed or stay behind.,0.6620663,0.33793372,0,0.6396554031764436
74,38,74:38,"Every soul, for what it has earned, will be retained",0.5778059,0.42219412,0,0.6809903281977931
74,39,74:39,"Except the companions of the right,",0.6046972,0.39530277,0,0.671061077806138
74,40,74:40,"[Who will be] in gardens, questioning each other",0.6635774,0.33642265,0,0.6386340624305715
74,41,74:41,"About the criminals,",1.0,0.0,0,2.7631021115928546e-11
74,42,74:42,"[And asking them], ""What put you into Saqar?""",0.56196743,0.43803257,0,0.6854474729649995
74,43,74:43,"They will say, ""We were not of those who prayed,",0.62155205,0.37844795,0,0.663299208299591
74,44,74:44,Nor did we used to feed the poor.,0.62707114,0.3729288,0,0.6604960884809021
74,45,74:45,"And we used to enter into vain discourse with those who engaged [in it],",0.69842684,0.3015732,0,0.6121913542284081
74,46,74:46,And we used to deny the Day of Recompense,0.6201379,0.37986213,0,0.6639965920557522
74,47,74:47,"Until there came to us the certainty.""",0.8573642,0.1426358,0,0.4097195508600323
74,48,74:48,So there will not benefit them the intercession of [any] intercessors.,0.60817677,0.39182326,0,0.6695566564097094
74,49,74:49,"Then what is [the matter] with them that they are, from the reminder, turning away",0.72125405,0.27874595,0,0.5917650107025736
74,50,74:50,As if they were alarmed donkeys,0.7602237,0.23977625,0,0.5508219263146417
74,51,74:51,Fleeing from a lion?,1.0,0.0,0,2.7631021115928546e-11
74,52,74:52,"Rather, every person among them desires that he would be given scriptures spread about.",0.5637853,0.43621475,0,0.684987821780285
74,53,74:53,No! But they do not fear the Hereafter.,0.7190051,0.2809949,0,0.5938905017462699
74,54,74:54,"No! Indeed, the Qur'an is a reminder",0.7487977,0.25120232,0,0.5636521508502557
74,55,74:55,Then whoever wills will remember it.,0.6898287,0.3101713,0,0.6192376611790127
74,56,74:56,And they will not remember except that Allah wills. He is worthy of fear and adequate for [granting] forgiveness.,0.5948263,0.40517366,0,0.6750537488598467
75,1,75:1,I swear by the Day of Resurrection,0.6614741,0.33852592,0,0.6400528673889622
75,2,75:2,And I swear by the reproaching soul [to the certainty of resurrection].,0.65748864,0.3425114,0,0.6426872116955649
75,3,75:3,Does man think that We will not assemble his bones?,0.69243824,0.30756173,0,0.6171358554075144
75,4,75:4,Yes. [We are] Able [even] to proportion his fingertips.,1.0,0.0,0,2.7631021115928546e-11
75,5,75:5,But man desires to continue in sin.,0.68284124,0.3171588,0,0.6247092358316306
75,6,75:6,"He asks, ""When is the Day of Resurrection?""",0.6732707,0.32672927,0,0.6318381372503774
75,7,75:7,So when vision is dazzled,1.0,0.0,0,2.7631021115928546e-11
75,8,75:8,And the moon darkens,1.0,0.0,0,2.7631021115928546e-11
75,9,75:9,"And the sun and the moon are joined,",0.8817071,0.118292965,0,0.3635099565582775
75,10,75:10,"Man will say on that Day, ""Where is the [place of] escape?""",0.7961632,0.20383681,0,0.5056755798585522
75,11,75:11,No! There is no refuge.,1.0,0.0,0,2.7631021115928546e-11
75,12,75:12,"To your Lord, that Day, is the [place of] permanence.",0.72365135,0.27634868,0,0.5894716115982048
75,13,75:13,Man will be informed that Day of what he sent ahead and kept back.,0.72517794,0.2748221,0,0.5879962078985506
75,14,75:14,"Rather, man, against himself, will be a witness,",0.6868016,0.3131984,0,0.6216358887611139
75,15,75:15,Even if he presents his excuses.,0.58046293,0.419537,0,0.6801421457840222
75,16,75:16,"Move not your tongue with it, [O Muhammad], to hasten with recitation of the Qur'an.",0.6615085,0.3384915,0,0.6400298241718799
75,17,75:17,"Indeed, upon Us is its collection [in your heart] and [to make possible] its recitation.",0.67470956,0.32529047,0,0.6307931198913252
75,18,75:18,"So when We have recited it [through Gabriel], then follow its recitation.",0.6416295,0.35837045,0,0.6524748620681283
75,19,75:19,Then upon Us is its clarification [to you].,0.7343275,0.2656725,0,0.5789069474168469
75,20,75:20,No! But you love the immediate,0.41862145,0.5813785,1,0.6798431529488911
75,21,75:21,And leave the Hereafter.,0.6789614,0.32103854,0,0.6276498424907322
75,22,75:22,"[Some] faces, that Day, will be radiant,",0.89330447,0.10669554,0,0.33955029506313467
75,23,75:23,Looking at their Lord.,0.62740934,0.37259066,0,0.6603200915949213
75,24,75:24,"And [some] faces, that Day, will be contorted,",0.8630968,0.13690321,0,0.399301853950113
75,25,75:25,Expecting that there will be done to them [something] backbreaking.,0.64531714,0.3546829,0,0.6502974178596417
75,26,75:26,No! When the soul has reached the collar bones,0.7420804,0.25791964,0,0.5708696377011769
75,27,75:27,"And it is said, ""Who will cure [him]?""",0.8081659,0.19183405,0,0.488871485768554
75,28,75:28,And the dying one is certain that it is the [time of] separation,0.7306134,0.2693866,0,0.5826477732467383
75,29,75:29,"And the leg is wound about the leg,",1.0,0.0,0,2.7631021115928546e-11
75,30,75:30,"To your Lord, that Day, will be the procession.",0.7063806,0.29361933,0,0.605360683141706
75,31,75:31,"And the disbeliever had not believed, nor had he prayed.",0.6327096,0.36729044,0,0.6574978094940918
75,32,75:32,"But [instead], he denied and turned away.",0.531927,0.468073,0,0.691107127585957
75,33,75:33,"And then he went to his people, swaggering [in pride].",0.7719582,0.22804178,0,0.5368993912782521
75,34,75:34,"Woe to you, and woe!",0.59022063,0.40977934,0,0.6767781475860969
75,35,75:35,"Then woe to you, and woe!",0.5765366,0.4234634,0,0.6813852927290511
75,36,75:36,Does man think that he will be left neglected?,0.7391594,0.2608406,0,0.573934317830657
75,37,75:37,Had he not been a sperm from semen emitted?,0.79028195,0.2097181,0,0.5135828914574967
75,38,75:38,"Then he was a clinging clot, and [Allah] created [his form] and proportioned [him]",0.7135556,0.28644443,0,0.5989373035409382
75,39,75:39,"And made of him two mates, the male and the female.",0.6279777,0.3720223,0,0.6600232014640557
75,40,75:40,Is not that [Creator] Able to give life to the dead?,0.6459126,0.35408738,0,0.6499402532041536
76,1,76:1,Has there [not] come upon man a period of time when he was not a thing [even] mentioned?,0.6777169,0.3222831,0,0.6285784235653309
76,2,76:2,"Indeed, We created man from a sperm-drop mixture that We may try him; and We made him hearing and seeing.",0.7537856,0.24621436,0,0.5581378694405983
