surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,component_probability_08,component_probability_09,component_probability_10,component_probability_11,dominant_membership,membership_entropy
42,19,42:19,"Allah is Subtle with His servants; He gives provisions to whom He wills. And He is the Powerful, the Exalted in Might.",5.144755e-07,0.0,0.0021604728,3.842382e-07,1.6726057e-05,7.621535e-10,1.372586e-07,0.9966563,2.3055818e-11,0.0011663148,1.1367342e-21,1.2808977e-10,7,0.02467430881669703
42,20,42:20,"Whoever desires the harvest of the Hereafter - We increase for him in his harvest. And whoever desires the harvest of this world - We give him thereof, but there is not for him in the Hereafter any share.",1.3699584e-09,0.0,0.15723021,4.070968e-08,0.0002355687,5.2329274e-10,1.7189759e-08,3.2968996e-06,2.4716335e-10,0.8425279,2.3886567e-08,1.2018607e-10,9,0.43725962605072205
42,21,42:21,"Or have they other deities who have ordained for them a religion to which Allah has not consented? But if not for the decisive word, it would have been concluded between them. And indeed, the wrongdoers will have a painful punishment.",1.0968236e-08,0.0,0.00044025134,6.145592e-07,0.00022030745,5.395567e-07,2.4120345e-07,0.9992449,2.7938316e-12,9.634438e-05,7.154641e-24,3.985894e-10,7,0.0069236318454639935
42,22,42:22,"You will see the wrongdoers fearful of what they have earned, and it will [certainly] befall them. And those who have believed and done righteous deeds will be in lush regions of the gardens [in Paradise] having whatever they will in the presence of their Lord. That is what is the great bounty.",4.3315018e-10,0.0,0.003991401,7.421675e-10,2.56842e-07,1.8070343e-06,6.198385e-05,5.1237375e-08,2.6796658e-13,0.99594176,8.0141325e-09,2.336545e-10,9,0.026726321689299365
42,23,42:23,"It is that of which Allah gives good tidings to His servants who believe and do righteous deeds. Say, [O Muhammad], ""I do not ask you for this message any payment [but] only good will through kinship."" And whoever commits a good deed - We will increase for him good therein. Indeed, Allah is Forgiving and Appreciative.",1.623313e-10,0.0,0.5791178,7.7678344e-08,3.2245837e-06,0.00053705426,8.7913795e-06,0.00365529,1.139367e-10,0.41668078,8.792895e-12,2.8300473e-10,2,0.7058196853721511
42,24,42:24,"Or do they say, ""He has invented about Allah a lie""? But if Allah willed, He could seal over your heart. And Allah eliminates falsehood and establishes the truth by His words. Indeed, He is Knowing of that within the breasts.",1.5959336e-11,0.0,0.0029605052,0.99371797,2.7560409e-05,2.214718e-13,1.8993578e-11,0.0032288844,4.322165e-15,6.624728e-05,2.310437e-15,3.8126762e-11,3,0.042945940561446606
42,25,42:25,"And it is He who accepts repentance from his servants and pardons misdeeds, and He knows what you do.",3.1916456e-17,0.0,2.0445063e-08,6.448018e-16,4.0275262e-11,0.9999962,1.8116186e-12,1.3673995e-10,6.7355316e-18,5.018262e-06,2.0593592e-19,2.1229845e-15,5,6.541594110590842e-05
42,26,42:26,And He answers [the supplication of] those who have believed and done righteous deeds and increases [for] them from His bounty. But the disbelievers will have a severe punishment.,8.8623265e-06,0.0,0.0020407946,4.3771263e-12,2.3593086e-06,0.0040082615,1.5826416e-07,0.00014958985,4.486614e-08,0.99379003,5.7850322e-11,3.036937e-11,9,0.04240980818369741
42,27,42:27,"And if Allah had extended [excessively] provision for His servants, they would have committed tyranny throughout the earth. But He sends [it] down in an amount which He wills. Indeed He is, of His servants, Acquainted and Seeing.",4.0447992e-12,0.0,0.7285298,7.410632e-05,0.00014685048,8.1923524e-11,3.914e-06,0.032608338,2.8708222e-10,0.23863792,1.1312559e-09,9.266987e-10,2,0.6863412536370112
42,28,42:28,"And it is He who sends down the rain after they had despaired and spreads His mercy. And He is the Protector, the Praiseworthy.",9.657526e-09,0.0,0.006470039,3.3367736e-10,0.0009637788,8.991626e-06,1.0177493e-07,1.0709547e-07,6.448787e-14,0.992551,2.9689038e-06,1.058998e-08,9,0.04687296811288062
42,29,42:29,"And of his signs is the creation of the heavens and earth and what He has dispersed throughout them of creatures. And He, for gathering them when He wills, is competent.",1.0,0.0,1.1907635e-08,4.581526e-18,6.3279157e-07,2.4305213e-18,4.239459e-14,5.824019e-13,2.1424884e-20,1.4305714e-08,7.219734e-15,1.0792546e-16,0,9.507800259233265e-06
42,30,42:30,And whatever strikes you of disaster - it is for what your hands have earned; but He pardons much.,1.675004e-08,0.0,0.0009487753,1.3344548e-11,7.093062e-09,0.95806193,3.7277283e-09,7.372435e-10,1.2325277e-10,0.04098764,3.567498e-10,3.9059957e-11,5,0.17858482914655194
42,31,42:31,And you will not cause failure [to Allah] upon the earth. And you have not besides Allah any protector or helper.,1.2845296e-08,0.0,0.01617102,1.5104477e-09,0.8240474,8.300981e-10,1.1064555e-08,0.15517451,5.805905e-10,0.004605831,1.6739448e-14,7.827138e-10,4,0.54007733217851
42,32,42:32,"And of His signs are the ships in the sea, like mountains.",1.0,0.0,1.0635658e-06,4.5479782e-15,1.6255545e-12,6.583409e-21,5.2387315e-13,1.171203e-15,1.7173999e-19,1.17582765e-07,2.3434667e-07,2.328832e-16,0,2.00822080959653e-05
42,33,42:33,"If He willed, He could still the wind, and they would remain motionless on its surface. Indeed in that are signs for everyone patient and grateful.",0.14142495,0.0,0.8396979,4.8083985e-11,0.00016793772,7.8542194e-14,1.2728869e-07,1.5246205e-07,7.355713e-12,0.018689713,1.6544314e-05,2.1133052e-07,2,0.49936195032517544
42,34,42:34,Or He could destroy them for what they earned; but He pardons much.,3.3422004e-10,0.0,0.29088563,8.504115e-12,7.135402e-08,0.022213383,2.2757792e-08,1.5455389e-05,4.897558e-09,0.68688565,1.2830928e-11,2.4923683e-10,9,0.7019190842029082
42,35,42:35,And [that is so] those who dispute concerning Our signs may know that for them there is no place of escape.,0.9760379,0.0,0.01641365,6.4412287e-10,9.541455e-07,1.1048974e-11,7.769163e-09,1.42680765e-05,1.8057961e-11,0.00753343,2.2649414e-11,2.999739e-09,0,0.12812599002330408
42,36,42:36,So whatever thing you have been given - it is but [for] enjoyment of the worldly life. But what is with Allah is better and more lasting for those who have believed and upon their Lord rely,1.5573859e-07,0.0,0.42301977,1.0170396e-06,0.0013460198,3.019012e-10,6.835035e-08,0.11057042,8.0809866e-11,0.46506447,1.7776821e-14,1.7642899e-09,9,0.9723860659000801
42,37,42:37,"And those who avoid the major sins and immoralities, and when they are angry, they forgive,",9.9097454e-14,0.0,0.00037186476,7.0714445e-10,1.5903925e-09,0.98622555,8.498092e-10,1.2156355e-07,7.8115695e-17,0.013405735,2.0313494e-11,3.9473864e-09,5,0.07442433691966034
42,38,42:38,"And those who have responded to their lord and established prayer and whose affair is [determined by] consultation among themselves, and from what We have provided them, they spend.",2.7409438e-12,0.0,0.20603758,4.7372726e-08,3.1805066e-06,2.230332e-08,4.248959e-08,6.1519045e-06,4.1439242e-13,0.7939553,2.1570638e-10,9.761638e-10,9,0.5087806904280009
42,39,42:39,"And those who, when tyranny strikes them, they defend themselves,",4.164817e-18,0.0,0.47118598,7.837919e-11,1.351755e-06,1.217642e-12,8.58683e-09,1.9441006e-06,2.0973237e-14,0.5288076,1.1829773e-06,9.365008e-08,9,0.6915497567036123
42,40,42:40,"And the retribution for an evil act is an evil one like it, but whoever pardons and makes reconciliation - his reward is [due] from Allah. Indeed, He does not like wrongdoers.",2.7145837e-14,0.0,1.560843e-05,8.554841e-12,3.058352e-11,0.99988174,1.257418e-09,7.370964e-05,2.2495249e-14,2.9621177e-05,3.0644323e-21,6.70998e-13,5,0.001301260552609851
42,41,42:41,And whoever avenges himself after having been wronged - those have not upon them any cause [for blame].,1.05897516e-13,0.0,0.57169,1.2856039e-07,2.7365013e-06,0.015186747,7.2804977e-07,3.481848e-06,9.693498e-12,0.4131134,7.0652204e-09,9.835648e-10,2,0.7485544384762649
42,42,42:42,The cause is only against the ones who wrong the people and tyrannize upon the earth without right. Those will have a painful punishment.,4.824404e-10,0.0,0.119791605,2.4613858e-11,3.2845866e-05,7.97348e-10,0.0014871937,0.63265353,6.2658134e-10,0.24603657,2.5212313e-15,8.4944055e-08,7,0.898881624632838
42,43,42:43,"And whoever is patient and forgives - indeed, that is of the matters [requiring] determination.",2.6810448e-14,0.0,0.9801122,1.3032956e-08,1.15762454e-07,4.588445e-06,1.4131896e-05,4.4192973e-08,8.3423584e-14,0.019867336,2.8036167e-08,2.7623624e-08,2,0.0977604333294722
42,44,42:44,"And he whom Allah sends astray - for him there is no protector beyond Him. And you will see the wrongdoers, when they see the punishment, saying, ""Is there for return [to the former world] any way?""",4.3274204e-11,0.0,0.007990346,2.9674033e-10,6.376448e-08,0.00031561678,5.15935e-10,0.97507024,9.955005e-10,0.01662272,8.470862e-20,9.3959465e-11,7,0.13385425887452887
42,45,42:45,"And you will see them being exposed to the Fire, humbled from humiliation, looking from [behind] a covert glance. And those who had believed will say, ""Indeed, the [true] losers are the ones who lost themselves and their families on the Day of Resurrection. Unquestionably, the wrongdoers are in an enduring punishment.""",6.8814556e-13,0.0,0.0017846292,2.98489e-08,1.7791935e-08,1.04967974e-07,3.1768825e-05,1.6904102e-07,1.6557198e-12,0.998182,4.2471726e-10,6.3026624e-09,9,0.01344476930191696
42,46,42:46,And there will not be for them any allies to aid them other than Allah. And whoever Allah sends astray - for him there is no way.,9.314459e-14,0.0,0.005952708,5.1896817e-13,8.765816e-09,5.414158e-09,3.1865162e-07,0.9939834,3.9794218e-10,6.0252147e-05,1.2620543e-18,8.202976e-13,7,0.03709011961361421
42,47,42:47,"Respond to your Lord before a Day comes from Allah of which there is no repelling. No refuge will you have that day, nor for you will there be any denial.",3.476123e-09,0.0,0.00093387,1.2104885e-09,3.257556e-07,2.8603654e-07,0.5169441,0.47481993,0.0025445714,0.004756606,2.8346852e-23,3.4902417e-12,6,0.7419097696282687
42,48,42:48,"But if they turn away - then We have not sent you, [O Muhammad], over them as a guardian; upon you is only [the duty of] notification. And indeed, when We let man taste mercy from us, he rejoices in it; but if evil afflicts him for what his hands have put forth, then indeed, man is ungrateful.",8.205822e-06,0.0,0.0016470592,1.0424654e-06,3.3486631e-07,4.8164056e-10,5.649568e-07,0.98129064,3.8957448e-10,0.0170509,5.877628e-21,8.8116465e-09,7,0.09863624008705274
42,49,42:49,"To Allah belongs the dominion of the heavens and the earth; He creates what he wills. He gives to whom He wills female [children], and He gives to whom He wills males.",4.88623e-17,0.0,3.5017215e-06,0.996033,0.003959705,5.499247e-18,9.614909e-12,4.4168414e-06,1.436614e-16,6.6194673e-07,1.9600243e-18,3.2965305e-16,3,0.02597042471997547
42,50,42:50,"Or He makes them [both] males and females, and He renders whom He wills barren. Indeed, He is Knowing and Competent.",1.8214794e-12,0.0,0.00795082,0.82035893,0.1334141,3.4961817e-14,7.92853e-10,6.94252e-06,1.980577e-14,0.0382693,2.4048555e-10,6.117512e-11,3,0.5945750750465719
42,51,42:51,"And it is not for any human being that Allah should speak to him except by revelation or from behind a partition or that He sends a messenger to reveal, by His permission, what He wills. Indeed, He is Most High and Wise.",6.748893e-14,0.0,0.0036064808,1.9252939e-08,0.00048141973,4.6337117e-10,7.4265536e-08,0.9957898,9.726358e-11,0.00012202136,6.4342996e-26,1.2497387e-08,7,0.029266664383423978
42,52,42:52,"And thus We have revealed to you an inspiration of Our command. You did not know what is the Book or [what is] faith, but We have made it a light by which We guide whom We will of Our servants. And indeed, [O Muhammad], you guide to a straight path -",1.0740505e-09,0.0,1.0729962e-05,3.7089926e-08,1.38639025e-05,3.5829522e-09,1.6241879e-08,0.999836,5.603667e-11,0.00013790013,5.0053086e-25,2.5329325e-09,7,0.0016686818256881027
42,53,42:53,"The path of Allah, to whom belongs whatever is in the heavens and whatever is on the earth. Unquestionably, to Allah do [all] matters evolve.",4.9965067e-13,0.0,0.018010782,3.0255376e-10,0.98145914,9.925148e-13,5.691641e-07,4.0116947e-07,3.8970302e-14,0.00046640512,6.420662e-05,3.524508e-11,4,0.09492479192913951
43,1,43:1,"Ha, Meem.",1.321333e-07,0.0,0.97838646,6.224923e-05,3.218625e-05,9.816957e-07,0.00019687456,6.0295505e-08,7.547535e-08,0.018737826,0.0025817454,5.6078056e-07,2,0.1139296055759124
43,2,43:2,"By the clear Book,",1.86128e-17,0.0,0.9978813,8.131425e-10,2.2540562e-10,1.7953542e-13,3.6938334e-05,4.5094973e-11,1.2366863e-10,2.7729562e-05,0.002057358,1.4913058e-12,2,0.015511956145889438
43,3,43:3,"Indeed, We have made it an Arabic Qur'an that you might understand.",1.9875377e-09,0.0,0.78166395,2.7919953e-07,5.333096e-06,3.1462638e-11,5.1073795e-10,0.21775858,5.3021645e-12,0.00056871143,4.9027075e-13,1.1723075e-07,2,0.5288122074867535
43,4,43:4,"And indeed it is, in the Mother of the Book with Us, exalted and full of wisdom.",3.5290864e-09,0.0,0.37414053,0.03844371,5.0855986e-05,8.740259e-12,6.6239565e-09,1.8325047e-05,7.176052e-14,0.58734065,2.0209501e-07,9.162676e-06,9,0.806463372526715
43,5,43:5,"Then should We turn the message away, disregarding you, because you are a transgressing people?",4.207814e-07,0.0,0.9959266,1.539378e-13,2.2996638e-09,1.3516318e-13,5.892696e-12,0.000104893275,3.8550716e-12,0.0039660544,1.4622285e-10,2.0362217e-11,2,0.02696460862576922
43,6,43:6,"And how many a prophet We sent among the former peoples,",7.6741486e-07,0.0,0.17290112,1.589992e-09,7.1900797e-07,3.2859117e-07,1.4170549e-05,0.73612833,1.10286665e-13,0.0907822,3.231357e-13,0.00016900066,7,0.7484261100929449
43,7,43:7,But there would not come to them a prophet except that they used to ridicule him.,1.6772115e-06,0.0,0.017775167,4.433853e-08,1.3326313e-07,4.5375054e-10,4.8819317e-07,0.9744604,5.9477557e-12,0.007760656,2.1590565e-17,5.033636e-07,7,0.13458989347051137
43,8,43:8,"And We destroyed greater than them in [striking] power, and the example of the former peoples has preceded.",1.637081e-10,0.0,0.9940668,3.455272e-10,6.22525e-07,1.4917446e-11,1.17907966e-07,5.828635e-08,9.785531e-11,0.0059298174,4.168085e-06,6.819982e-08,2,0.0363868015456344
43,9,43:9,"And if you should ask them, ""Who has created the heavens and the earth?"" they would surely say, ""They were created by the Exalted in Might, the Knowing.""",2.1220181e-10,0.0,0.0046054795,5.882775e-10,0.9665895,7.89472e-12,7.6066896e-11,6.883742e-05,9.607176e-11,0.028737921,5.2145663e-13,4.9598603e-11,4,0.16029193909112865
43,10,43:10,[The one] who has made for you the earth a bed and made for you upon it roads that you might be guided,1.5577712e-08,0.0,0.006522377,4.2499138e-09,0.3876402,6.7213787e-06,3.8414274e-08,1.6372468e-06,5.92387e-11,0.6058276,7.2254075e-08,2.3256634e-08,9,0.7039028566334196
43,11,43:11,"And who sends down rain from the sky in measured amounts, and We revive thereby a dead land - thus will you be brought forth -",1.3107888e-09,0.0,0.48645467,4.38418e-11,0.0031444286,9.679023e-10,2.8647986e-07,5.2247717e-09,2.2476369e-15,0.42301977,0.08737969,1.583348e-07,2,0.9455970027633464
43,12,43:12,"And who created the species, all of them, and has made for you of ships and animals those which you mount.",8.9073036e-13,0.0,6.135807e-05,1.1287571e-14,0.999939,1.665488e-12,7.843747e-12,9.549999e-10,1.0541008e-16,3.4544094e-06,2.9831921e-09,2.6790118e-13,4,0.0006995933004662268
43,13,43:13,"That you may settle yourselves upon their backs and then remember the favor of your Lord when you have settled upon them and say. ""Exalted is He who has subjected this to us, and we could not have [otherwise] subdued it.",3.3819214e-09,0.0,0.016852316,1.9280784e-09,2.9782703e-08,4.191181e-09,2.0178206e-09,2.9173054e-06,4.7185725e-07,0.98314536,3.2472514e-11,1.6482761e-06,9,0.08559105178872485
43,14,43:14,"And indeed we, to our Lord, will [surely] return.""",1.3799817e-09,0.0,0.00306811,1.2073847e-09,3.6359103e-07,0.0050208927,1.2194912e-06,1.28825e-07,1.6618024e-10,0.9919076,2.7443376e-09,4.5473005e-08,9,0.0524200505173578
43,15,43:15,"But they have attributed to Him from His servants a portion. Indeed, man is clearly ungrateful.",3.68298e-08,0.0,0.113804735,1.9293752e-07,1.7591725e-05,4.683205e-09,2.433521e-08,4.495221e-05,3.6327796e-13,0.88613343,4.2531347e-12,4.37981e-07,9,0.35510432031620526
43,16,43:16,"Or has He taken, out of what He has created, daughters and chosen you for [having] sons?",1.6334666e-13,0.0,0.014007774,0.9849246,1.1407436e-06,4.2691855e-16,3.4029455e-12,4.257897e-09,2.5616946e-17,0.0010642695,5.0034924e-11,2.8125232e-12,3,0.08204947151648993
43,17,43:17,"And when one of them is given good tidings of that which he attributes to the Most Merciful in comparison, his face becomes dark, and he suppresses grief.",3.1482187e-12,0.0,0.04638789,2.1484362e-07,2.3857006e-05,8.0302016e-08,1.6287747e-06,1.2582643e-06,8.6343176e-11,0.95358074,1.2651802e-07,2.2387562e-06,9,0.18809736279699057
43,18,43:18,So is one brought up in ornaments while being during conflict unevident [attributed to Allah]?,2.0364214e-13,0.0,0.99859715,8.890252e-08,4.8798306e-06,2.7472071e-17,3.5957154e-08,0.0008849126,6.283753e-14,0.00051200355,8.662794e-10,2.9828308e-07,2,0.011568609835260594
43,19,43:19,"And they have made the angels, who are servants of the Most Merciful, females. Did they witness their creation? Their testimony will be recorded, and they will be questioned.",7.882178e-18,0.0,4.237069e-05,0.9999466,3.1307432e-06,3.9512141e-16,1.138719e-11,4.0916302e-07,1.6900002e-19,9.236301e-06,5.6761368e-15,5.982865e-13,3,0.0006328063938402656
43,20,43:20,"And they said, ""If the Most Merciful had willed, we would not have worshipped them."" They have of that no knowledge. They are not but falsifying.",3.7510685e-07,0.0,0.0012064493,2.8693378e-07,0.00016921418,0.00015372373,4.045546e-09,0.9659519,3.0120492e-12,0.032484557,5.7394334e-22,3.4752415e-05,7,0.15607947466268585
43,21,43:21,Or have We given them a book before the Qur'an to which they are adhering?,1.0306514e-12,0.0,0.060651876,7.3844855e-09,7.3691285e-07,2.605142e-11,1.0897576e-10,0.9392554,3.4464978e-14,9.224017e-05,2.291481e-20,9.981437e-09,7,0.22971207545217429
43,22,43:22,"Rather, they say, ""Indeed, we found our fathers upon a religion, and we are in their footsteps [rightly] guided.""",8.829869e-12,0.0,0.12725024,7.1719377e-09,8.349707e-08,1.2080384e-10,1.522852e-09,0.0001843661,7.855605e-12,0.87256163,1.1870523e-10,1.1985523e-07,9,0.38287712674243735
43,23,43:23,"And similarly, We did not send before you any warner into a city except that its affluent said, ""Indeed, we found our fathers upon a religion, and we are, in their footsteps, following.""",1.2705376e-09,0.0,0.31945342,2.0974991e-07,2.495739e-08,2.1167791e-10,7.185576e-09,5.4301324e-07,2.3935795e-10,0.68054783,1.4571246e-07,1.0693344e-06,9,0.6264846651792344
43,24,43:24,"[Each warner] said, ""Even if I brought you better guidance than that [religion] upon which you found your fathers?"" They said, ""Indeed we, in that with which you were sent, are disbelievers.""",4.8920312e-09,0.0,0.017736286,3.7686095e-07,3.6335357e-09,1.6987992e-09,2.5956615e-09,6.0111644e-05,3.3667988e-08,0.9822044,7.310149e-11,5.0824514e-07,9,0.0897495824668835
43,25,43:25,So we took retribution from them; then see how was the end of the deniers.,8.387277e-09,0.0,0.8400888,8.902489e-11,2.7041456e-06,7.4241417e-09,0.0012366953,0.0006621169,3.0200324e-13,0.15800585,2.307774e-10,1.8185611e-07,2,0.45108839396349076
43,26,43:26,"And [mention, O Muhammad], when Abraham said to his father and his people, ""Indeed, I am disassociated from that which you worship",1.9903258e-13,0.0,0.0010684432,1.2339973e-07,1.7905171e-07,1.6792382e-09,1.834965e-07,0.99842197,4.5488445e-08,0.0004999141,2.757572e-23,6.2422077e-06,7,0.012769683422588154
43,27,43:27,"Except for He who created me; and indeed, He will guide me.""",3.1337514e-08,0.0,0.27255797,2.68623e-10,0.0017568939,2.7316056e-09,1.0227734e-08,0.0014585735,1.454732e-13,0.72422385,1.64291e-12,2.5639535e-09,9,0.6086453050177635
43,28,43:28,And he made it a word remaining among his descendants that they might return [to it].,4.0363257e-10,0.0,0.61269784,2.0925534e-06,1.0736262e-06,3.0078675e-06,3.6433782e-08,2.1115533e-10,3.2864062e-11,0.38686907,0.00042562681,1.4177238e-07,2,0.6709349711780087
43,29,43:29,"However, I gave enjoyment to these [people of Makkah] and their fathers until there came to them the truth and a clear Messenger.",1.9836577e-11,0.0,0.76603085,3.274111e-08,1.031331e-06,2.6449587e-09,2.4416028e-07,0.005776654,5.211271e-11,0.22806978,6.7332206e-10,0.00011883789,2,0.5721482180965051
43,30,43:30,"But when the truth came to them, they said, ""This is magic, and indeed we are, concerning it, disbelievers.""",6.0113877e-07,0.0,0.23232685,2.0156396e-05,3.4678765e-06,1.0774982e-08,2.2806907e-07,0.013230158,8.3215525e-11,0.75289553,1.4469204e-09,0.001522903,9,0.6201770015401712
43,31,43:31,"And they said, ""Why was this Qur'an not sent down upon a great man from [one of] the two cities?""",1.105101e-09,0.0,0.11934917,1.04514975e-05,9.0380803e-07,6.698715e-09,1.2681372e-07,0.7868276,1.3111262e-13,0.08850688,2.5395573e-11,0.0053050825,7,0.6848684194963219
43,32,43:32,Do they distribute the mercy of your Lord? It is We who have apportioned among them their livelihood in the life of this world and have raised some of them above others in degrees [of rank] that they may make use of one another for service. But the mercy of your Lord is better than whatever they accumulate.,1.3551643e-11,0.0,0.018533094,1.6273803e-10,4.720805e-07,2.373928e-11,8.663559e-09,6.1413534e-06,2.2794959e-10,0.98145914,1.7299279e-09,8.432631e-11,9,0.09236232274898976
43,33,43:33,"And if it were not that the people would become one community [of disbelievers], We would have made for those who disbelieve in the Most Merciful - for their houses - ceilings and stairways of silver upon which to mount",4.7830525e-07,0.0,0.022102317,5.10606e-08,4.545226e-05,1.8877654e-10,1.3321942e-07,0.0002820593,1.2539247e-11,0.97756565,8.2063725e-09,3.7011642e-07,9,0.1092118597866092
43,34,43:34,And for their houses - doors and couches [of silver] upon which to recline,1.4613648e-09,0.0,0.12087584,0.0002335323,5.7783232e-05,1.0051e-11,1.5901394e-07,1.7172705e-17,1.10558535e-10,0.0009925836,0.87783664,8.230191e-11,10,0.37917029678441677
43,35,43:35,And gold ornament. But all that is not but the enjoyment of worldly life. And the Hereafter with your Lord is for the righteous.,1.3529048e-07,0.0,0.46582085,3.7267633e-08,3.2241164e-06,1.0231927e-12,2.0237186e-08,3.3536838e-09,2.286899e-10,0.53417623,1.909264e-06,5.2452607e-09,9,0.6908792355722229
43,36,43:36,"And whoever is blinded from remembrance of the Most Merciful - We appoint for him a devil, and he is to him a companion.",4.9513044e-08,0.0,0.020583559,5.6426295e-08,2.8395907e-06,9.444663e-06,4.912291e-06,0.010883247,2.1326096e-09,0.9685162,3.4619937e-14,7.5380635e-09,9,0.16031989056855056
43,37,43:37,"And indeed, the devils avert them from the way [of guidance] while they think that they are [rightly] guided",1.965423e-10,0.0,0.40040624,4.299087e-11,1.7554166e-07,6.987697e-11,4.607946e-08,1.6057335e-05,4.0265716e-12,0.5995741,8.251234e-08,2.115522e-08,9,0.6733681464556729
43,38,43:38,"Until, when he comes to Us [at Judgement], he says [to his companion], ""Oh, I wish there was between me and you the distance between the east and west - how wretched a companion.""",2.6077014e-08,0.0,0.31861612,7.532282e-10,1.3288253e-05,1.0438283e-10,4.0679297e-06,2.188748e-06,1.0289912e-09,0.6812336,0.00012552262,2.2150891e-06,9,0.6272996794953998
43,39,43:39,"And never will it benefit you that Day, when you have wronged, that you are [all] sharing in the punishment.",3.2040796e-15,0.0,0.23213018,7.6844266e-08,8.2266015e-06,3.5698606e-06,0.021196323,1.2764669e-05,4.8837476e-11,0.746649,9.750845e-10,8.7419725e-09,9,0.6391326230238052
43,40,43:40,"Then will you make the deaf hear, [O Muhammad], or guide the blind or he who is in clear error?",2.1286034e-08,0.0,0.13937053,1.2620125e-08,5.3065868e-08,3.4184466e-09,1.8960916e-05,0.8586668,1.86452e-10,0.0019445563,1.7890041e-19,3.993961e-10,7,0.4178320991690657
43,41,43:41,"And whether [or not] We take you away [in death], indeed, We will take retribution upon them.",5.3181678e-12,0.0,0.022075523,2.8371936e-09,6.357483e-07,2.1358751e-08,1.4488107e-07,6.9515605e-05,4.8570675e-11,0.9778565,6.2516255e-12,3.2139802e-09,9,0.10675415435204755
43,42,43:42,"Or whether [or not] We show you that which We have promised them, indeed, We are Perfect in Ability.",1.0354929e-08,0.0,0.9828079,2.9546325e-07,1.0923903e-06,6.1539107e-10,2.224765e-09,6.3599714e-10,7.793106e-12,0.017188631,3.328401e-07,1.0209066e-07,2,0.0869159175717522
43,43,43:43,"So adhere to that which is revealed to you. Indeed, you are on a straight path.",1.4038806e-09,0.0,0.34494013,2.1370887e-09,0.00012937086,2.151328e-10,6.92889e-07,0.0008692082,3.6292689e-09,0.65406215,9.356143e-10,6.8722352e-09,9,0.6521273537518435
43,44,43:44,"And indeed, it is a remembrance for you and your people, and you [all] are going to be questioned.",2.1536318e-13,0.0,0.9917487,3.0423624e-12,1.9029653e-08,3.0684805e-13,0.0035035305,3.4444354e-06,1.2709077e-14,0.0047463835,1.8639021e-09,1.0193268e-07,2,0.053466341813246304
43,45,43:45,And ask those We sent before you of Our messengers; have We made besides the Most Merciful deities to be worshipped?,3.0438546e-08,0.0,0.025871199,2.0208095e-09,0.0013822356,8.713357e-05,1.0643556e-09,0.28385907,9.8031245e-12,0.68878007,4.9680473e-16,2.0616299e-05,9,0.7189452300258501
43,46,43:46,"And certainly did We send Moses with Our signs to Pharaoh and his establishment, and he said, ""Indeed, I am the messenger of the Lord of the worlds.""",1.2612666e-08,0.0,4.6664845e-06,4.803274e-15,4.4274873e-13,2.513887e-13,1.9941464e-15,8.922154e-08,2.003735e-19,8.758342e-06,1.0373735e-18,0.99998474,11,0.00017621342211810413
43,47,43:47,"But when he brought them Our signs, at once they laughed at them.",0.9991077,0.0,0.0008779122,2.700282e-12,1.277106e-11,3.4382476e-16,2.1974013e-11,1.4254603e-10,6.50795e-14,1.2786309e-05,4.2475103e-11,8.838227e-12,0,0.007214668408484658
43,48,43:48,"And We showed them not a sign except that it was greater than its sister, and We seized them with affliction that perhaps they might return [to faith].",0.33738688,0.0,0.03270501,6.537665e-05,6.354546e-08,1.4596886e-08,2.8799512e-08,2.9854166e-06,5.696781e-10,0.6298314,5.9425004e-10,6.070221e-06,9,0.7703535294435727
43,49,43:49,"And they said [to Moses], ""O magician, invoke for us your Lord by what He has promised you. Indeed, we will be guided.""",4.86162e-14,0.0,8.774996e-06,8.842366e-14,3.6632176e-11,3.809609e-11,4.205328e-14,6.432496e-07,1.0196222e-15,9.591131e-05,9.651926e-17,0.9998931,11,0.0011055903408738698
43,50,43:50,"But when We removed from them the affliction, at once they broke their word.",1.3135131e-07,0.0,0.55826366,1.2759497e-07,4.943055e-09,2.5630787e-05,1.5644307e-06,1.4581048e-05,4.652928e-11,0.44169366,8.074955e-09,2.0658314e-07,2,0.6868120085349543
43,51,43:51,"And Pharaoh called out among his people; he said, ""O my people, does not the kingdom of Egypt belong to me, and these rivers flowing beneath me; then do you not see?",7.3014133e-22,0.0,5.2552778e-08,1.8340627e-14,1.1142341e-12,3.9247089e-19,1.6344562e-15,3.376756e-14,7.912136e-22,6.83498e-09,1.6532899e-12,1.0,11,1.0096354986432657e-06
43,52,43:52,Or am I [not] better than this one who is insignificant and hardly makes himself clear?,7.914337e-15,0.0,0.9966943,3.243212e-13,6.38039e-08,1.6419991e-15,2.0197148e-09,5.206734e-06,2.6881956e-12,0.0032973196,1.7690748e-09,1.5222647e-10,2,0.022207695827778935
43,53,43:53,"Then why have there not been placed upon him bracelets of gold or come with him the angels in conjunction?""",2.0499918e-05,0.0,0.75542724,3.803474e-07,0.00012323575,6.883106e-14,3.4334533e-07,1.2832044e-05,1.3669919e-11,0.2444182,1.6402011e-09,9.653264e-07,2,0.5577299012870118
